num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
144.0,125.0,143.0,519.0,1000.0,49875589.0,273.0,58000000.0,2012.0,664.0,5.9,2.35,0.0
117.0,136.0,138.0,9000.0,18000.0,60984028.0,431.0,57000000.0,1997.0,14000.0,7.5,2.35,11000.0
157.0,116.0,51.0,622.0,11000.0,36931089.0,198.0,70000000.0,2012.0,3000.0,5.6,2.35,12000.0
60.0,103.0,357.0,40.0,2000.0,51317350.0,139.0,57000000.0,1996.0,663.0,6.4,2.35,0.0
117.0,97.0,420.0,455.0,4000.0,28328132.0,147.0,58000000.0,2004.0,3000.0,6.3,2.35,782.0
287.0,96.0,83.0,1000.0,12000.0,51774002.0,331.0,57000000.0,2011.0,1000.0,4.3,2.35,18000.0
96.0,131.0,108.0,58.0,23000.0,25528495.0,220.0,57000000.0,2001.0,243.0,5.9,2.35,0.0
125.0,95.0,163.0,650.0,14000.0,113006880.0,225.0,56000000.0,2005.0,799.0,5.5,2.35,0.0
117.0,86.0,10.0,348.0,12000.0,45860039.0,221.0,56000000.0,2004.0,795.0,6.2,2.35,0.0
149.0,142.0,0.0,194.0,15000.0,329691196.0,1398.0,55000000.0,1994.0,294.0,8.8,2.35,59000.0
131.0,92.0,25.0,639.0,1000.0,217326336.0,146.0,60000000.0,2007.0,718.0,5.2,1.85,0.0
150.0,108.0,116.0,708.0,22000.0,166225040.0,507.0,55000000.0,2000.0,713.0,7.0,1.85,0.0
92.0,84.0,12.0,752.0,23000.0,141600000.0,216.0,55000000.0,1995.0,2000.0,6.6,1.78,0.0
169.0,188.0,503.0,467.0,10000.0,134218018.0,497.0,55000000.0,1978.0,593.0,7.3,2.35,0.0
57.0,95.0,293.0,744.0,851.0,128769345.0,99.0,54000000.0,1996.0,773.0,5.6,1.85,960.0
171.0,118.0,72.0,681.0,10000.0,177575142.0,372.0,70000000.0,2005.0,975.0,6.6,2.35,0.0
53.0,92.0,39.0,458.0,3000.0,105263257.0,103.0,55000000.0,1997.0,562.0,5.4,1.85,5000.0
153.0,74.0,58.0,729.0,3000.0,104354205.0,332.0,55000000.0,2003.0,864.0,6.3,2.35,0.0
491.0,134.0,521.0,186.0,15000.0,107100855.0,527.0,55000000.0,2013.0,535.0,7.9,2.35,65000.0
247.0,101.0,189.0,7000.0,15000.0,98711404.0,207.0,55000000.0,2010.0,11000.0,6.3,2.35,0.0
26.0,100.0,52.0,394.0,795.0,100328194.0,92.0,50000000.0,1995.0,419.0,6.0,1.85,0.0
292.0,132.0,845.0,683.0,18000.0,101530738.0,436.0,55000000.0,2014.0,17000.0,7.2,2.35,56000.0
114.0,105.0,61.0,708.0,5000.0,93815117.0,242.0,55000000.0,2002.0,827.0,5.1,2.35,0.0
82.0,123.0,12000.0,665.0,18000.0,91400000.0,194.0,53000000.0,1995.0,10000.0,7.3,2.35,0.0
201.0,117.0,125.0,168.0,10000.0,162586036.0,611.0,55000000.0,2006.0,617.0,8.0,2.35,32000.0
231.0,98.0,124.0,354.0,931.0,89706988.0,600.0,55000000.0,2005.0,507.0,6.2,2.35,0.0
55.0,128.0,272.0,383.0,2000.0,83000000.0,95.0,55000000.0,1994.0,812.0,6.0,2.35,0.0
110.0,114.0,52.0,539.0,12000.0,78745923.0,322.0,55000000.0,1998.0,702.0,6.7,2.35,0.0
354.0,111.0,16000.0,640.0,926.0,70098138.0,2105.0,30000000.0,2003.0,890.0,8.1,2.35,13000.0
140.0,85.0,0.0,490.0,21000.0,66365290.0,358.0,55000000.0,1999.0,860.0,6.4,1.37,0.0
304.0,137.0,16000.0,348.0,890.0,66207920.0,935.0,30000000.0,2004.0,387.0,8.0,2.35,0.0
45.0,97.0,96.0,403.0,13000.0,63408614.0,149.0,55000000.0,1989.0,549.0,6.3,2.35,0.0
49.0,104.0,0.0,812.0,13000.0,58422650.0,173.0,55000000.0,1992.0,11000.0,6.4,1.85,8000.0
146.0,110.0,9.0,95.0,485.0,56932305.0,293.0,55000000.0,2000.0,110.0,6.6,2.35,0.0
60.0,133.0,53.0,263.0,1000.0,68750000.0,144.0,55000000.0,1996.0,780.0,6.4,2.35,0.0
189.0,94.0,70.0,497.0,1000.0,68218041.0,108.0,55000000.0,2011.0,549.0,6.0,1.85,14000.0
206.0,104.0,50.0,947.0,5000.0,25040293.0,279.0,55000000.0,2008.0,962.0,6.6,2.35,0.0
118.0,91.0,39.0,562.0,1000.0,55747724.0,73.0,55000000.0,2013.0,591.0,5.9,1.85,0.0
210.0,145.0,21000.0,243.0,534.0,55473600.0,776.0,50000000.0,1992.0,273.0,6.4,2.35,0.0
76.0,135.0,317.0,34.0,57.0,49994804.0,194.0,55000000.0,1996.0,40.0,6.3,2.35,0.0
149.0,122.0,287.0,135.0,22000.0,41609593.0,572.0,55000000.0,1998.0,2000.0,7.3,2.35,0.0
62.0,110.0,81.0,163.0,1000.0,38553833.0,155.0,55000000.0,1996.0,416.0,6.8,2.35,0.0
224.0,95.0,17.0,594.0,838.0,76137505.0,174.0,55000000.0,2014.0,722.0,7.2,2.35,30000.0
265.0,102.0,82.0,537.0,622.0,34350553.0,207.0,68000000.0,2012.0,591.0,5.7,2.35,15000.0
135.0,94.0,607.0,215.0,933.0,34238611.0,321.0,55000000.0,2003.0,518.0,6.0,1.85,0.0
100.0,126.0,226.0,241.0,12000.0,34098563.0,232.0,55000000.0,1999.0,509.0,6.5,2.35,0.0
123.0,118.0,101.0,327.0,13000.0,33828318.0,154.0,55000000.0,2003.0,390.0,5.8,2.35,0.0
164.0,99.0,3.0,490.0,8000.0,33472850.0,119.0,55000000.0,2008.0,509.0,5.8,2.35,0.0
238.0,88.0,91.0,591.0,4000.0,31051126.0,101.0,55000000.0,2012.0,796.0,6.7,2.35,0.0
264.0,141.0,16000.0,539.0,11000.0,35707327.0,387.0,55000000.0,2008.0,963.0,7.8,2.35,14000.0
47.0,107.0,99.0,581.0,18000.0,20550712.0,95.0,50000000.0,1996.0,11000.0,5.6,1.85,1000.0
50.0,116.0,12000.0,552.0,22000.0,18573791.0,89.0,55000000.0,1996.0,617.0,5.8,2.35,0.0
153.0,143.0,541.0,530.0,18000.0,51225796.0,2047.0,70000000.0,2004.0,893.0,7.4,2.35,0.0
202.0,114.0,159.0,877.0,13000.0,16264475.0,216.0,55000000.0,2007.0,2000.0,6.9,1.85,0.0
178.0,93.0,45.0,352.0,9000.0,25857987.0,532.0,62000000.0,2005.0,460.0,5.5,2.35,0.0
84.0,280.0,33.0,67.0,789.0,12870569.0,497.0,56000000.0,2003.0,640.0,6.3,2.35,953.0
44.0,100.0,0.0,745.0,995.0,11466088.0,84.0,71000000.0,1997.0,879.0,4.7,2.35,316.0
93.0,107.0,11.0,506.0,939.0,16088610.0,39.0,55000000.0,2009.0,605.0,5.6,2.35,610.0
277.0,119.0,33.0,518.0,3000.0,51178893.0,110.0,50000000.0,2014.0,2000.0,6.4,1.85,10000.0
76.0,95.0,906.0,287.0,956.0,6768055.0,229.0,57000000.0,2004.0,579.0,4.2,1.85,437.0
197.0,119.0,59.0,676.0,2000.0,39440655.0,222.0,55000000.0,2010.0,828.0,6.4,2.35,19000.0
186.0,133.0,0.0,46.0,226.0,6167817.0,239.0,47000000.0,2004.0,52.0,7.7,2.35,0.0
224.0,117.0,0.0,845.0,12000.0,81645152.0,559.0,54000000.0,2002.0,919.0,6.7,1.85,0.0
202.0,123.0,125.0,835.0,10000.0,69951824.0,599.0,55000000.0,2008.0,3000.0,7.7,2.35,26000.0
279.0,92.0,394.0,565.0,13000.0,9483821.0,131.0,55000000.0,2012.0,11000.0,5.7,1.85,10000.0
110.0,170.0,0.0,889.0,14000.0,66676062.0,545.0,54000000.0,1990.0,1000.0,7.6,1.85,0.0
190.0,123.0,488.0,2000.0,5000.0,26838389.0,495.0,57000000.0,2005.0,4000.0,6.4,1.85,0.0
136.0,110.0,94.0,240.0,277.0,75604320.0,195.0,54000000.0,2006.0,245.0,5.6,1.85,0.0
121.0,116.0,44.0,420.0,593.0,108200000.0,269.0,54000000.0,1980.0,467.0,6.8,2.35,0.0
131.0,121.0,102.0,43.0,117.0,5660084.0,418.0,54000000.0,2003.0,62.0,2.4,2.35,2000.0
127.0,128.0,234.0,581.0,14000.0,7221458.0,178.0,55000000.0,2006.0,12000.0,6.2,1.85,0.0
160.0,99.0,309.0,577.0,23000.0,70327868.0,301.0,46000000.0,2000.0,1000.0,5.9,2.35,0.0
78.0,94.0,383.0,753.0,4000.0,58297830.0,191.0,50000000.0,1997.0,808.0,7.1,2.35,0.0
209.0,127.0,1000.0,653.0,1000.0,57386369.0,2319.0,52500000.0,2001.0,691.0,7.6,2.35,10000.0
98.0,89.0,17.0,303.0,12000.0,45207112.0,190.0,53000000.0,2001.0,708.0,5.5,2.35,361.0
391.0,123.0,108.0,3000.0,40000.0,62563543.0,289.0,53000000.0,2015.0,19000.0,7.0,2.35,44000.0
279.0,135.0,16000.0,310.0,23000.0,33574332.0,415.0,90000000.0,2006.0,638.0,7.1,2.35,0.0
216.0,118.0,473.0,963.0,18000.0,73343413.0,429.0,50000000.0,2009.0,1000.0,7.4,2.35,21000.0
250.0,189.0,0.0,1000.0,16000.0,25031037.0,532.0,53000000.0,2007.0,3000.0,7.6,2.35,0.0
78.0,172.0,438.0,466.0,852.0,22843047.0,207.0,55000000.0,1998.0,637.0,5.9,1.85,853.0
106.0,124.0,161.0,681.0,21000.0,5755286.0,63.0,55000000.0,2007.0,3000.0,5.9,2.35,672.0
194.0,141.0,14000.0,3000.0,29000.0,164435221.0,667.0,52000000.0,2002.0,15000.0,8.0,1.85,15000.0
558.0,157.0,0.0,304.0,1000.0,95720716.0,640.0,40000000.0,2012.0,1000.0,7.4,1.85,39000.0
183.0,106.0,235.0,931.0,4000.0,118683135.0,483.0,52000000.0,2006.0,957.0,5.8,1.85,0.0
238.0,108.0,58.0,838.0,14000.0,143704210.0,611.0,52000000.0,2008.0,11000.0,6.3,2.35,10000.0
186.0,125.0,0.0,11000.0,14000.0,110476776.0,211.0,52000000.0,2010.0,12000.0,5.7,1.85,9000.0
144.0,107.0,422.0,379.0,631.0,80270227.0,612.0,50000000.0,2005.0,534.0,5.1,2.35,0.0
156.0,215.0,0.0,463.0,648.0,36385763.0,1448.0,52000000.0,1998.0,568.0,7.6,2.35,0.0
215.0,118.0,71.0,634.0,16000.0,37035845.0,149.0,52000000.0,2011.0,10000.0,6.4,2.35,13000.0
140.0,118.0,869.0,21.0,134.0,34580635.0,549.0,52000000.0,1999.0,27.0,7.4,2.35,0.0
133.0,178.0,17000.0,574.0,22000.0,42438300.0,533.0,52000000.0,1995.0,721.0,8.2,2.35,11000.0
203.0,92.0,180.0,75.0,211.0,23324666.0,211.0,52000000.0,2010.0,135.0,6.5,2.35,0.0
127.0,104.0,13.0,343.0,961.0,23020488.0,180.0,52000000.0,2003.0,691.0,5.5,2.35,846.0
155.0,116.0,101.0,79.0,889.0,90567722.0,481.0,51000000.0,2000.0,624.0,6.5,1.85,0.0
98.0,90.0,176.0,523.0,677.0,72601713.0,155.0,51000000.0,2006.0,560.0,5.6,1.85,605.0
71.0,93.0,14.0,728.0,2000.0,35092918.0,110.0,0.0,2006.0,1000.0,4.9,1.85,1000.0
299.0,130.0,129.0,12000.0,21000.0,296623634.0,919.0,50000000.0,2009.0,17000.0,4.6,2.35,13000.0
212.0,90.0,80.0,21.0,145.0,267652016.0,945.0,60000000.0,2001.0,50.0,7.9,1.85,0.0
413.0,106.0,53.0,593.0,13000.0,62453315.0,407.0,50200000.0,2011.0,963.0,7.1,1.85,36000.0
67.0,155.0,58.0,720.0,25000.0,165500000.0,322.0,48000000.0,1991.0,11000.0,6.9,1.85,0.0
109.0,139.0,488.0,597.0,10000.0,153620822.0,318.0,50000000.0,1996.0,743.0,7.3,1.85,0.0
457.0,112.0,3000.0,1000.0,15000.0,218628680.0,623.0,50000000.0,2012.0,3000.0,7.0,1.85,74000.0
156.0,139.0,274.0,285.0,625.0,147637474.0,470.0,50000000.0,1997.0,440.0,7.7,1.85,11000.0
55.0,115.0,293.0,878.0,49000.0,135014968.0,375.0,50000000.0,1998.0,22000.0,6.7,2.35,0.0
272.0,143.0,285.0,7000.0,11000.0,2175312.0,346.0,50000000.0,2013.0,8000.0,6.3,2.35,41000.0
117.0,96.0,65.0,828.0,12000.0,126203320.0,309.0,50000000.0,2002.0,11000.0,5.8,1.85,0.0
539.0,112.0,14000.0,417.0,1000.0,126975169.0,849.0,50000000.0,2011.0,560.0,7.1,2.35,37000.0
169.0,131.0,0.0,658.0,8000.0,125548685.0,498.0,52000000.0,2000.0,883.0,7.3,1.85,0.0
140.0,116.0,80.0,651.0,11000.0,105807520.0,357.0,50000000.0,2003.0,1000.0,6.4,1.85,0.0
330.0,112.0,97.0,584.0,17000.0,191616238.0,322.0,50000000.0,2014.0,920.0,7.1,2.35,24000.0
120.0,123.0,277.0,4000.0,11000.0,105264608.0,406.0,60000000.0,1994.0,10000.0,7.6,1.85,11000.0
190.0,104.0,235.0,1000.0,14000.0,97680195.0,243.0,70000000.0,2008.0,11000.0,6.8,2.35,0.0
177.0,107.0,43.0,569.0,12000.0,126088877.0,110.0,50000000.0,2016.0,919.0,6.6,2.35,10000.0
65.0,124.0,0.0,701.0,8000.0,91030827.0,252.0,50000000.0,1998.0,818.0,6.7,2.35,0.0
145.0,96.0,51.0,322.0,8000.0,150315155.0,130.0,50000000.0,2015.0,2000.0,6.1,1.85,13000.0
321.0,125.0,252.0,10000.0,40000.0,127997349.0,779.0,50000000.0,2014.0,11000.0,6.0,2.39,90000.0
230.0,129.0,0.0,277.0,18000.0,88504640.0,646.0,45000000.0,2006.0,412.0,7.6,2.35,0.0
143.0,90.0,241.0,416.0,1000.0,81517441.0,394.0,50000000.0,1999.0,495.0,7.1,2.35,0.0
55.0,109.0,155.0,293.0,426.0,81022333.0,147.0,50000000.0,1995.0,387.0,5.0,1.85,0.0
257.0,124.0,488.0,1000.0,19000.0,75621915.0,199.0,0.0,2011.0,13000.0,7.1,1.85,22000.0
279.0,121.0,295.0,329.0,12000.0,79948113.0,791.0,50000000.0,2009.0,748.0,6.2,2.35,0.0
143.0,95.0,9.0,11000.0,14000.0,88658172.0,242.0,50000000.0,2006.0,11000.0,5.6,2.35,2000.0
196.0,128.0,62.0,874.0,6000.0,75888270.0,560.0,0.0,2005.0,989.0,5.4,1.85,0.0
310.0,118.0,43.0,7000.0,33000.0,84244877.0,292.0,50000000.0,2011.0,15000.0,7.4,2.39,44000.0
116.0,80.0,12.0,58.0,13000.0,75367693.0,232.0,35000000.0,2004.0,258.0,5.0,1.85,795.0
105.0,99.0,148.0,660.0,2000.0,73701902.0,209.0,60000000.0,2004.0,843.0,5.2,2.35,0.0
419.0,133.0,152.0,11000.0,22000.0,75605492.0,312.0,50000000.0,2011.0,18000.0,7.6,1.85,27000.0
64.0,127.0,249.0,808.0,18000.0,67823573.0,130.0,50000000.0,1995.0,11000.0,6.6,1.85,0.0
359.0,106.0,174.0,660.0,14000.0,91439400.0,384.0,50000000.0,2014.0,664.0,7.0,2.35,24000.0
166.0,98.0,99.0,433.0,12000.0,67128202.0,110.0,65000000.0,2009.0,536.0,5.7,2.35,0.0
525.0,132.0,160.0,443.0,20000.0,70496802.0,2042.0,54000000.0,2005.0,979.0,8.2,2.35,48000.0
165.0,114.0,71.0,55.0,154.0,60470220.0,192.0,50000000.0,2003.0,131.0,6.2,2.35,955.0
87.0,78.0,5.0,1000.0,8000.0,58336565.0,118.0,50000000.0,2006.0,2000.0,6.6,1.85,624.0
117.0,101.0,23.0,541.0,660.0,66002004.0,168.0,50000000.0,2005.0,651.0,4.7,1.85,1000.0
113.0,113.0,39.0,477.0,1000.0,54997476.0,248.0,50000000.0,2001.0,912.0,6.3,2.35,970.0
349.0,98.0,75.0,467.0,10000.0,55682070.0,304.0,50000000.0,2013.0,520.0,6.1,2.35,45000.0
152.0,124.0,213.0,372.0,838.0,52752475.0,533.0,50000000.0,2002.0,593.0,6.7,1.85,0.0
288.0,109.0,154.0,144.0,15000.0,55092830.0,329.0,60000000.0,2011.0,348.0,6.1,1.85,27000.0
358.0,128.0,79.0,414.0,13000.0,50815288.0,625.0,50000000.0,2005.0,903.0,7.0,2.35,0.0
204.0,144.0,0.0,681.0,769.0,52822418.0,219.0,50000000.0,2016.0,726.0,7.4,2.35,44000.0
156.0,95.0,34.0,679.0,17000.0,50150619.0,102.0,50000000.0,2014.0,995.0,7.3,2.35,18000.0
171.0,105.0,12.0,935.0,87000.0,48745150.0,306.0,50000000.0,2006.0,11000.0,5.8,2.35,773.0
76.0,121.0,16000.0,826.0,16000.0,50007168.0,142.0,50000000.0,1997.0,1000.0,6.7,2.35,1000.0
97.0,125.0,0.0,957.0,10000.0,48154732.0,142.0,50000000.0,1997.0,2000.0,5.8,2.35,2000.0
157.0,129.0,21000.0,283.0,495.0,48265581.0,506.0,50000000.0,1997.0,294.0,7.8,2.35,25000.0
267.0,132.0,50.0,368.0,992.0,46982632.0,1740.0,50000000.0,2006.0,495.0,6.6,2.35,0.0
118.0,118.0,41.0,585.0,18000.0,44737059.0,261.0,50000000.0,2000.0,4000.0,6.5,1.85,0.0
291.0,113.0,22.0,1000.0,3000.0,56724080.0,181.0,50000000.0,2012.0,1000.0,6.7,1.85,39000.0
68.0,140.0,473.0,294.0,18000.0,44484065.0,279.0,50000000.0,1998.0,822.0,7.3,2.35,3000.0
228.0,89.0,77.0,159.0,490.0,47553512.0,210.0,50000000.0,2014.0,298.0,5.8,1.85,15000.0
36.0,104.0,644.0,174.0,437.0,42610000.0,114.0,55000000.0,1994.0,289.0,5.5,1.85,669.0
105.0,106.0,287.0,767.0,16000.0,41482207.0,148.0,50000000.0,1990.0,823.0,6.3,1.85,0.0
276.0,141.0,71.0,3000.0,21000.0,47105085.0,275.0,50000000.0,2014.0,3000.0,7.4,2.35,47000.0
93.0,124.0,75.0,258.0,294.0,41256277.0,156.0,50000000.0,1997.0,273.0,5.9,2.35,0.0
191.0,98.0,38.0,706.0,14000.0,50740078.0,672.0,45000000.0,2004.0,919.0,6.2,2.35,0.0
143.0,108.0,17.0,186.0,14000.0,40203020.0,259.0,40000000.0,2004.0,1000.0,5.9,2.35,0.0
124.0,114.0,73.0,323.0,18000.0,40905277.0,157.0,50000000.0,2003.0,886.0,6.5,2.35,1000.0
47.0,101.0,0.0,158.0,854.0,38590500.0,140.0,50000000.0,1994.0,643.0,4.4,2.35,812.0
66.0,93.0,0.0,717.0,12000.0,39177541.0,177.0,50000000.0,2005.0,722.0,3.5,1.85,0.0
118.0,119.0,0.0,39.0,29000.0,39778599.0,548.0,50000000.0,2000.0,414.0,6.6,2.35,0.0
93.0,119.0,0.0,434.0,627.0,37486138.0,106.0,50000000.0,2004.0,508.0,6.0,1.85,718.0
235.0,99.0,160.0,72.0,330.0,38105077.0,194.0,40000000.0,2009.0,119.0,6.4,2.35,0.0
113.0,137.0,0.0,432.0,24000.0,35168395.0,226.0,50000000.0,1999.0,743.0,6.5,2.35,0.0
51.0,117.0,31.0,210.0,2000.0,32800000.0,118.0,40000000.0,1996.0,472.0,4.3,1.85,877.0
98.0,87.0,9.0,1000.0,15000.0,33643461.0,65.0,50000000.0,2010.0,2000.0,4.2,2.35,0.0
315.0,129.0,16000.0,447.0,13000.0,32741596.0,323.0,50000000.0,2010.0,563.0,6.5,2.35,16000.0
136.0,115.0,58.0,401.0,33000.0,31874869.0,302.0,50000000.0,2002.0,455.0,6.1,1.85,0.0
61.0,132.0,503.0,282.0,45000.0,30306268.0,84.0,50000000.0,1995.0,13000.0,6.3,1.85,0.0
209.0,131.0,73.0,163.0,879.0,27667947.0,392.0,50000000.0,2007.0,184.0,6.2,2.35,3000.0
99.0,95.0,0.0,323.0,13000.0,27067160.0,150.0,50000000.0,1999.0,559.0,5.9,1.85,0.0
298.0,125.0,487.0,201.0,430.0,26616999.0,347.0,40000000.0,2013.0,329.0,5.9,2.35,43000.0
131.0,98.0,323.0,511.0,933.0,26536120.0,286.0,50000000.0,2003.0,631.0,6.5,2.35,0.0
146.0,110.0,16000.0,581.0,16000.0,26199517.0,260.0,50000000.0,2002.0,1000.0,6.4,2.35,705.0
245.0,118.0,670.0,294.0,6000.0,25450527.0,190.0,50000000.0,2009.0,450.0,6.5,2.35,0.0
104.0,101.0,0.0,764.0,12000.0,25407250.0,227.0,50000000.0,1996.0,898.0,5.7,2.35,0.0
162.0,90.0,663.0,521.0,14000.0,23159305.0,514.0,70000000.0,1999.0,631.0,8.0,2.35,0.0
259.0,119.0,0.0,639.0,13000.0,24006726.0,632.0,50000000.0,2004.0,1000.0,7.3,2.35,0.0
79.0,139.0,378.0,303.0,11000.0,20389967.0,47.0,50000000.0,2016.0,552.0,6.7,1.85,10000.0
141.0,130.0,317.0,256.0,18000.0,19593740.0,420.0,50000000.0,2003.0,14000.0,7.5,2.35,0.0
59.0,100.0,65.0,730.0,1000.0,19118247.0,94.0,40000000.0,2005.0,923.0,5.4,2.35,779.0
236.0,114.0,174.0,655.0,14000.0,26442251.0,205.0,50000000.0,2015.0,988.0,6.6,2.35,15000.0
356.0,96.0,0.0,509.0,10000.0,17114882.0,398.0,25000000.0,2007.0,6000.0,7.7,1.85,0.0
120.0,110.0,134.0,795.0,23000.0,18472363.0,208.0,50000000.0,2005.0,1000.0,5.8,2.35,0.0
111.0,158.0,0.0,15.0,51.0,14131298.0,390.0,390000000.0,1999.0,40.0,6.4,2.35,0.0
208.0,102.0,234.0,11000.0,20000.0,21557240.0,274.0,49900000.0,2011.0,11000.0,5.6,2.35,18000.0
174.0,84.0,260.0,692.0,6000.0,21283440.0,137.0,55000000.0,2011.0,694.0,6.0,2.35,0.0
59.0,115.0,333.0,317.0,972.0,10556196.0,73.0,50000000.0,1997.0,713.0,6.2,2.35,697.0
22.0,99.0,32.0,479.0,1000.0,16671505.0,78.0,50000000.0,1994.0,619.0,5.9,1.85,0.0
34.0,135.0,596.0,2000.0,10000.0,10400000.0,90.0,50000000.0,1995.0,3000.0,5.1,2.35,943.0
214.0,108.0,218.0,405.0,6000.0,9528092.0,127.0,22000000.0,2010.0,3000.0,6.8,2.35,9000.0
186.0,127.0,12000.0,897.0,984.0,10137232.0,374.0,50000000.0,2005.0,940.0,6.0,2.35,0.0
50.0,107.0,607.0,602.0,2000.0,9795017.0,70.0,50000000.0,1995.0,979.0,5.1,1.85,422.0
180.0,95.0,83.0,1000.0,18000.0,20488579.0,245.0,50000000.0,2009.0,8000.0,5.8,1.85,0.0
231.0,124.0,98.0,592.0,1000.0,19445217.0,258.0,60000000.0,2013.0,852.0,6.2,2.35,14000.0
105.0,109.0,0.0,809.0,49000.0,8355815.0,341.0,55000000.0,2002.0,811.0,6.4,1.85,0.0
226.0,102.0,0.0,1000.0,14000.0,28837115.0,150.0,50000000.0,2016.0,8000.0,4.8,2.35,28000.0
75.0,88.0,5.0,338.0,11000.0,6471394.0,93.0,50000000.0,2004.0,387.0,4.9,2.35,288.0
82.0,87.0,0.0,591.0,2000.0,6291602.0,91.0,50000000.0,2000.0,602.0,5.6,1.85,255.0
296.0,104.0,71.0,982.0,12000.0,10706786.0,211.0,50000000.0,2011.0,2000.0,5.5,1.85,15000.0
103.0,96.0,43.0,77.0,841.0,8742261.0,179.0,18000000.0,2009.0,342.0,3.7,2.35,0.0
98.0,85.0,70.0,848.0,26000.0,43905746.0,294.0,49000000.0,2001.0,5000.0,5.9,2.35,0.0
48.0,104.0,212.0,380.0,879.0,21413502.0,113.0,40000000.0,1990.0,560.0,6.3,2.35,2000.0
195.0,135.0,628.0,830.0,22000.0,7994115.0,209.0,0.0,2009.0,882.0,7.4,2.35,21000.0
223.0,190.0,0.0,215.0,599.0,124107476.0,867.0,48000000.0,2000.0,399.0,7.6,1.85,0.0
149.0,127.0,14000.0,440.0,11000.0,197171806.0,477.0,48000000.0,1989.0,844.0,8.3,2.35,0.0
324.0,129.0,456.0,0.0,2000.0,12802907.0,226.0,0.0,2012.0,35.0,6.6,2.35,36000.0
371.0,120.0,662.0,502.0,20000.0,31569268.0,627.0,49000000.0,2015.0,2000.0,6.9,2.35,67000.0
75.0,118.0,176.0,308.0,18000.0,66488090.0,397.0,48000000.0,1999.0,11000.0,6.7,2.35,0.0
233.0,112.0,21000.0,237.0,17000.0,95308367.0,850.0,48000000.0,2002.0,324.0,6.8,2.35,0.0
150.0,114.0,737.0,393.0,2000.0,60652036.0,560.0,48000000.0,1999.0,490.0,7.1,2.35,3000.0
172.0,137.0,79.0,194.0,27000.0,1206135.0,185.0,50000000.0,2015.0,254.0,6.4,2.35,18000.0
103.0,112.0,109.0,261.0,779.0,56607223.0,497.0,48000000.0,2001.0,629.0,6.4,2.35,0.0
140.0,120.0,34.0,1000.0,18000.0,50173190.0,537.0,48000000.0,2001.0,12000.0,7.4,2.35,0.0
125.0,123.0,446.0,821.0,20000.0,47095453.0,316.0,48000000.0,2001.0,1000.0,6.4,1.85,0.0
125.0,93.0,11000.0,484.0,3000.0,37879996.0,254.0,48000000.0,2000.0,575.0,6.0,2.35,0.0
36.0,123.0,0.0,886.0,12000.0,25900000.0,84.0,58000000.0,1984.0,5000.0,6.5,1.85,828.0
295.0,122.0,446.0,600.0,23000.0,53574088.0,560.0,55000000.0,2007.0,8000.0,7.8,2.35,0.0
222.0,115.0,118.0,482.0,14000.0,89253340.0,323.0,48000000.0,2014.0,794.0,6.0,2.35,38000.0
158.0,123.0,0.0,23.0,3000.0,37339525.0,307.0,48000000.0,1998.0,745.0,7.0,1.85,0.0
72.0,96.0,0.0,302.0,2000.0,60154431.0,345.0,47000000.0,1996.0,1000.0,6.0,2.35,0.0
72.0,105.0,631.0,327.0,678.0,103738726.0,164.0,100000000.0,1990.0,631.0,6.1,1.85,2000.0
152.0,113.0,323.0,835.0,1000.0,69304264.0,419.0,48000000.0,1999.0,977.0,6.8,2.35,0.0
89.0,132.0,545.0,807.0,919.0,29781453.0,210.0,48000000.0,2001.0,811.0,6.4,1.85,0.0
93.0,75.0,0.0,677.0,4000.0,15519841.0,71.0,47000000.0,2006.0,769.0,4.5,1.85,261.0
46.0,108.0,350.0,77.0,8000.0,5600000.0,97.0,47000000.0,1996.0,115.0,5.8,1.85,616.0
84.0,105.0,29.0,692.0,8000.0,126805112.0,169.0,46000000.0,1997.0,1000.0,6.3,2.35,0.0
142.0,102.0,148.0,135.0,8000.0,93607673.0,343.0,48000000.0,2001.0,973.0,5.7,2.35,881.0
185.0,118.0,22000.0,319.0,14000.0,67263182.0,651.0,46000000.0,2002.0,509.0,7.2,2.35,0.0
143.0,111.0,906.0,906.0,1000.0,92001027.0,286.0,45000000.0,1996.0,1000.0,7.6,2.35,3000.0
178.0,81.0,39.0,364.0,13000.0,10539414.0,176.0,47000000.0,2010.0,541.0,4.7,2.35,0.0
65.0,116.0,380.0,826.0,18000.0,58918501.0,107.0,46000000.0,1996.0,13000.0,6.6,1.85,975.0
73.0,86.0,293.0,255.0,509.0,181395380.0,243.0,45000000.0,1997.0,418.0,6.8,1.85,0.0
72.0,127.0,65.0,345.0,788.0,14946229.0,29.0,25000000.0,2016.0,423.0,7.3,2.35,0.0
35.0,91.0,32.0,628.0,924.0,130512915.0,85.0,45000000.0,1994.0,664.0,4.8,1.33,0.0
358.0,98.0,118.0,558.0,14000.0,139852971.0,461.0,45000000.0,2012.0,935.0,6.3,2.35,63000.0
151.0,84.0,119.0,750.0,807.0,110000082.0,347.0,48000000.0,2003.0,780.0,5.5,1.85,0.0
140.0,109.0,80.0,213.0,545.0,106807667.0,370.0,45000000.0,2000.0,337.0,6.2,1.85,0.0
